Tomorrow_Direction,Date,Open,High,Low,Close,Volume,Range,ROC,Weekly_ROC,Standardized_Range_20,Standardized_ROC_20,Standardized_Weekly_ROC_20,Stochastic_20,Standardized_Close_20,Standardized_Volume_20,Day_of_Week,MACD_20_50,ADX_20
-1,2012.08.06,1.23945,1.24422,1.23413,1.2398,76390,0.0081758,0.0002824,0.0116852,-0.4174279,-0.0412381,1.0526909,0.8896104,1.8458221,-0.5422573,1,-0.01343847,25.64052939
-1,2012.08.07,1.23978,1.24414,1.23756,1.23972,74947,0.0053169,-0.0000484,0.0079926,-1.0141335,-0.1402594,0.7067363,0.8876124,1.6173102,-0.7597753,2,-0.01233557,23.40409545
-1,2012.08.08,1.23972,1.24016,1.23264,1.23645,74782,0.0061007,-0.0026377,0.0111133,-0.8263872,-0.5564691,0.9034023,0.8059441,1.1436595,-0.7709217,3,-0.01151396,23.12152543
-1,2012.08.09,1.23646,1.2386,1.22667,1.23037,77253,0.0097255,-0.0049254,0.0099901,-0.0598226,-0.9183601,0.7219393,0.6540959,0.4410382,-0.3497339,4,-0.01109737,23.89938728
1,2012.08.10,1.23037,1.23156,1.22409,1.22884,70941,0.0061025,-0.0012435,-0.0085602,-0.8444949,-0.2664781,-1.0301182,0.6158841,0.2550819,-1.325742,5,-0.0107795,25.21987243
-1,2012.08.13,1.22864,1.23729,1.22604,1.23322,69134,0.0091759,0.0037277,-0.0052913,-0.1618107,0.541285,-0.7066081,0.7252747,0.6821859,-1.6892443,1,-0.01021755,24.66756791
-1,2012.08.14,1.23321,1.23849,1.23166,1.23183,70319,0.0055454,-0.001119,-0.0063643,-0.892283,-0.2390449,-0.7517428,0.6905594,0.5162603,-1.3591221,2,-0.00976876,23.61837309
1,2012.08.15,1.23184,1.23429,1.22636,1.22861,62313,0.0064663,-0.0026221,-0.0063488,-0.6805998,-0.4695834,-0.6969634,0.6101399,0.1743361,-2.1566968,3,-0.00952255,24.05755935
-1,2012.08.16,1.22861,1.23718,1.22561,1.23558,68593,0.0094402,0.0056731,0.0042345,-0.060458,0.8295299,0.2874395,0.7842158,0.8470254,-1.1791521,4,-0.00888248,23.65873494
1,2012.08.17,1.23558,1.23814,1.22886,1.23327,65877,0.0075517,-0.0018696,0.0037684,-0.4273975,-0.4877334,0.1946911,0.7265235,0.5359689,-1.3830512,5,-0.00842232,22.96707682
1,2012.08.20,1.2338,1.23683,1.22948,1.23459,64261,0.0059781,0.0006403,0.001119,-0.7610636,-0.0607286,-0.1251435,0.7594905,0.6040122,-1.414798,1,-0.0079169,22.34129091
1,2012.08.21,1.23459,1.24868,1.23457,1.24701,70294,0.0114291,0.01006,0.0123149,0.3759274,1.4101196,0.9299117,0.9615119,2.0621822,-0.6113032,2,-0.00675218,21.12660789
1,2012.08.22,1.24702,1.25367,1.2431,1.25297,74426,0.0085029,0.0047714,0.0198273,-0.2429189,0.5460636,1.5987445,0.9833135,2.4734912,-0.0202882,3,-0.00538061,21.07640582
-1,2012.08.23,1.25298,1.25885,1.25232,1.2564,74036,0.0052143,0.0027295,0.0168504,-0.8719661,0.2838858,1.142691,0.9461302,2.316294,0.0121031,4,-0.00397607,22.42599423
-1,2012.08.24,1.25639,1.25675,1.24822,1.25109,62139,0.0068337,-0.0042184,0.0140136,-0.4453825,-0.9111273,0.8608211,0.8293755,1.5375227,-1.5923415,5,-0.00303776,22.2306861
1,2012.08.27,1.25118,1.25349,1.24894,1.24971,44369,0.0036431,-0.0011749,0.012247,-1.1090754,-0.3889247,0.6614585,0.7990325,1.2580173,-2.9428767,1,-0.00228807,22.05397874
-1,2012.08.28,1.2497,1.25753,1.24647,1.25635,55731,0.0088731,0.0053213,0.0074818,0.0352222,0.7824138,0.2213224,0.9450308,1.662396,-1.501308,2,-0.00125584,22.59653068
-1,2012.08.29,1.25633,1.25723,1.25184,1.25305,51813,0.0043057,-0.0026108,0.0000559,-0.9116793,-0.7106969,-0.5998817,0.8724714,1.2380563,-1.659846,3,-0.00053873,23.087411
1,2012.08.30,1.25305,1.25632,1.24875,1.25056,53033,0.0060621,-0.0019872,-0.0046403,-0.4885902,-0.6192881,-1.1920603,0.8036941,0.9461796,-1.4497285,4,-0.00005285,22.1657784
1,2012.08.31,1.25057,1.2636,1.24929,1.25783,66431,0.0114545,0.0058054,0.005315,1.8720233,1.269945,-0.0029928,0.853961,1.4980423,0.0084399,5,0.00077701,22.43632884
-1,2012.09.03,1.25803,1.26098,1.25598,1.2587,49267,0.003981,0.0005326,0.0072017,-1.3323595,-0.0519443,0.2510026,0.8759808,1.4088335,-1.6477025,1,0.00154422,22.68111257
1,2012.09.04,1.25872,1.26267,1.2555,1.25668,61072,0.0057109,-0.0016207,0.0002786,-0.6019542,-0.5664788,-0.5332799,0.8248545,1.109848,-0.3480437,2,0.00209221,23.40580942
1,2012.09.05,1.25667,1.26234,1.25012,1.26021,69681,0.0097751,0.002817,0.0057141,1.0461552,0.4732486,0.1525752,0.9141989,1.2733718,0.6222412,3,0.00275851,22.48575627
1,2012.09.06,1.2602,1.26501,1.25619,1.2632,69896,0.0070212,0.0023806,0.0100994,-0.0572668,0.2890205,0.6852855,0.9557674,1.378074,0.7204999,4,0.00349492,22.37632801
-1,2012.09.07,1.26321,1.28165,1.26262,1.28154,68179,0.0150718,0.0145107,0.0186879,2.5848804,2.6378794,1.5670668,0.9980371,2.4015877,0.5438073,5,0.00514947,23.92063797
1,2012.09.10,1.28064,1.2808,1.27543,1.27579,58405,0.0042103,-0.0037872,0.0135614,-1.061886,-1.1293627,0.8552079,0.8954318,1.7270713,-0.5418994,1,0.00624637,25.31787078
1,2012.09.11,1.27578,1.28705,1.27565,1.28507,66823,0.0089366,0.0072818,0.0225994,0.4794776,1.0356058,1.7844199,0.9677734,2.0490977,0.4769114,2,0.00769644,27.42328052
1,2012.09.12,1.28506,1.29358,1.28148,1.28984,72911,0.0094422,0.0037197,0.0235201,0.5966787,0.2617902,1.7293318,0.9449757,2.0677502,1.1021315,3,0.00919545,30.00574116
1,2012.09.13,1.28982,1.30008,1.28564,1.29862,73091,0.0112318,0.0068227,0.0280318,1.1381487,0.8806226,1.9352728,0.9795001,2.1993133,1.0723173,4,0.01095604,32.82246774
-1,2012.09.14,1.29862,1.31676,1.29795,1.31286,78937,0.0144921,0.0109655,0.0251593,1.8781761,1.5229094,1.4290446,0.9553162,2.4560955,1.5472125,5,0.01324333,36.11972424
-1,2012.09.17,1.31239,1.31706,1.30831,1.31134,68341,0.006688,-0.0008001,0.0278731,-0.4308751,-0.748233,1.5318741,0.9306583,2.0496047,0.4083726,1,0.01509701,39.12851805
1,2012.09.18,1.31133,1.31182,1.30288,1.30434,71566,0.0068617,-0.0053305,0.0150032,-0.3194798,-1.4599273,0.1639286,0.8280151,1.5186968,0.7361549,2,0.01625984,39.63080466
-1,2012.09.19,1.30433,1.30844,1.29929,1.30455,72340,0.0070423,0.0001687,0.0114202,-0.2424145,-0.3655768,-0.1705947,0.8227794,1.3624206,0.8367222,3,0.0172217,38.84376611
1,2012.09.20,1.30453,1.30584,1.29201,1.29649,77052,0.0107043,-0.0061631,-0.0016402,0.784131,-1.4097773,-1.3879209,0.708599,0.9093653,1.292578,4,0.01754196,36.65463435
-1,2012.09.21,1.2965,1.30471,1.29553,1.29788,72607,0.0070859,0.0010644,-0.0110562,-0.3168,-0.1551535,-1.9639348,0.7282901,0.878375,0.7672609,5,0.01783272,34.67399134
-1,2012.09.24,1.29789,1.29798,1.28905,1.29304,61715,0.0069276,-0.0037368,-0.0139477,-0.4354883,-1.0071795,-1.8873963,0.6597252,0.5867971,-0.4931975,1,0.01774772,31.69133893
-1,2012.09.25,1.29304,1.297,1.28863,1.29036,69256,0.0064953,-0.0020726,-0.0107105,-0.531679,-0.6353751,-1.4605018,0.6091348,0.3957172,0.3192147,2,0.0174574,29.10795423
1,2012.09.26,1.29034,1.29122,1.28349,1.28734,67119,0.0060226,-0.002325,-0.0131772,-0.7288896,-0.6855264,-1.5101806,0.5649246,0.1786678,-0.0356911,3,0.01697065,28.17868144
-1,2012.09.27,1.28735,1.29272,1.28293,1.29139,69776,0.007631,0.0031382,-0.0039414,-0.2336678,0.2719756,-0.8549277,0.6212188,0.3046122,0.2321796,4,0.01671103,26.90645994
1,2012.09.28,1.29139,1.29591,1.28382,1.28595,69494,0.0094172,-0.0042125,-0.0091995,0.3993183,-0.9846544,-1.137535,0.5352555,-0.0773056,0.167316,5,0.01611818,25.01859752
1,2012.10.01,1.28488,1.29382,1.28031,1.2886,64697,0.0105521,0.0028952,-0.0034338,0.7046932,0.2939525,-0.6932544,0.5748431,-0.0099367,-0.8816988,1,0.01569108,23.91509896
-1,2012.10.02,1.28859,1.29669,1.28797,1.29163,59037,0.0067703,0.0023592,0.0009997,-0.6670117,0.1608476,-0.3940935,0.6201076,0.0829712,-1.9114427,2,0.01543096,21.97351873
1,2012.10.03,1.2916,1.29362,1.28769,1.29085,60407,0.0046051,-0.0005807,0.0027188,-1.2965983,-0.3481097,-0.2661554,0.5694102,-0.1022564,-1.4659708,3,0.01510351,20.3423064
1,2012.10.04,1.29084,1.3031,1.29075,1.30164,65442,0.0095681,0.0083666,0.0079372,0.3737537,1.1915352,0.0965825,0.7167524,0.8042773,-0.520058,4,0.01536694,19.91066695
-1,2012.10.05,1.30163,1.30708,1.29934,1.30391,58605,0.0059569,0.0017516,0.0148107,-0.8340416,0.1619132,0.5840767,0.684122,0.9469287,-1.5408344,5,0.01566571,20.54082967
-1,2012.10.08,1.30231,1.30246,1.29373,1.29665,54357,0.0067479,-0.0043461,0.0062549,-0.6021047,-1.0984903,0.0203659,0.5071239,0.0653121,-2.0779778,1,0.01546019,19.532044
-1,2012.10.09,1.29675,1.29902,1.28585,1.28837,60200,0.0102423,-0.0064623,-0.0025008,0.8464418,-1.3865832,-0.5152365,0.2193197,-0.9954521,-1.0788877,2,0.01475994,18.14714269
1,2012.10.10,1.28835,1.29124,1.28352,1.2851,59630,0.0060147,-0.0025226,-0.0044467,-0.843972,-0.5132739,-0.5789965,0.1303401,-1.3320576,-1.0522793,3,0.0139129,17.53132124
1,2012.10.11,1.28511,1.29504,1.28253,1.29298,56964,0.0097542,0.006124,-0.0066455,0.7606328,1.3032017,-0.6727998,0.3447619,-0.3385939,-1.2993192,4,0.01356607,16.20150691
-1,2012.10.12,1.29297,1.2991,1.29219,1.29503,54130,0.0053475,0.0015932,-0.0055901,-1.1864201,0.5336938,-0.5132332,0.4005442,0.0220405,-1.588949,5,0.01332877,15.644593
1,2012.10.15,1.29545,1.29784,1.28908,1.29456,54667,0.0067955,-0.000687,-0.0016888,-0.3997311,-0.034322,-0.0281194,0.4522374,0.0873738,-1.343959,1,0.01304637,14.27492122
1,2012.10.16,1.29459,1.30983,1.29424,1.30977,57973,0.0120457,0.0117257,0.0166259,2.0468785,2.4266447,2.0084659,0.9979675,2.3382928,-0.7807686,2,0.01360426,14.58489847
-1,2012.10.17,1.30975,1.31384,1.30828,1.31149,60653,0.0042499,0.0013285,0.0205274,-1.5285082,0.2051265,2.1806839,0.9299135,2.2991498,-0.3150638,3,0.01413478,16.01092431
-1,2012.10.18,1.31149,1.3128,1.30553,1.30682,60847,0.0055686,-0.0035608,0.0107118,-0.8487625,-0.8895812,1.0823805,0.7906353,1.4922217,-0.1871619,4,0.01428153,16.33922885
1,2012.10.19,1.30679,1.30764,1.30128,1.3023,55508,0.0048875,-0.0034359,0.0052877,-1.078998,-0.798629,0.4803986,0.6558306,0.8692487,-1.0880225,5,0.01410254,15.13329509
-1,2012.10.22,1.30231,1.30824,1.30154,1.30649,55092,0.0051477,0.0032097,0.0091921,-0.901155,0.5665859,0.792873,0.7807933,1.2560759,-1.0697184,1,0.014129,14.21827175
-1,2012.10.23,1.30649,1.30748,1.29515,1.29838,57374,0.0095201,-0.0062075,-0.008681,0.9392158,-1.3791199,-1.1213338,0.5389204,0.2336793,-0.558947,2,0.0136449,13.43673213
-1,2012.10.24,1.2984,1.29962,1.29201,1.29698,57655,0.00589,-0.0010937,-0.0110638,-0.6222912,-0.3278048,-1.4132675,0.4971667,0.0044824,-0.4274846,3,0.01309469,13.51525947
-1,2012.10.25,1.297,1.30224,1.29265,1.29416,55774,0.0074189,-0.0021897,-0.0096649,0.0404176,-0.5026802,-1.1934441,0.4130629,-0.3727669,-0.7856813,4,0.01240951,12.92953483
-1,2012.10.26,1.29415,1.29556,1.28819,1.29385,51177,0.0057212,-0.0002318,-0.0064961,-0.6186609,-0.1363495,-0.8858286,0.4038175,-0.4876526,-1.9336316,5,0.01175018,13.53536291
1,2012.10.29,1.29244,1.29356,1.28846,1.29032,33401,0.0039582,-0.0016403,-0.0123767,-1.2671588,-0.3921265,-1.399977,0.2488023,-0.986789,-3.6699217,1,0.01093539,14.08349307
-1,2012.10.30,1.29031,1.29828,1.28853,1.29662,36521,0.0075668,0.0048903,-0.0013709,0.3173887,0.9709825,-0.2604171,0.450016,-0.1654799,-2.4549619,2,0.01053921,13.30984135
-1,2012.10.31,1.2966,1.30199,1.29458,1.29582,50680,0.0057239,-0.0006016,-0.0009098,-0.534526,-0.1908762,-0.194674,0.424465,-0.3183101,-0.5445372,3,0.01011064,12.61766848
-1,2012.11.01,1.29581,1.2982,1.29243,1.29467,50951,0.0044645,-0.0008798,0.0004018,-1.001649,-0.1657627,-0.0224913,0.3877355,-0.4329602,-0.4358334,4,0.00963591,11.70133019
-1,2012.11.02,1.29466,1.29476,1.28207,1.28333,54714,0.0098981,-0.0087513,-0.0070487,1.3305415,-1.7131177,-0.7157715,0.0396601,-1.7662564,0.1116877,5,0.00855195,12.45282628
1,2012.11.05,1.28198,1.28418,1.27669,1.27967,55087,0.0058667,-0.0018019,-0.0082461,-0.4070713,-0.2678695,-0.7660951,0.0802153,-1.9098366,0.1585375,1,0.0073727,14.22507904
-1,2012.11.06,1.27965,1.2826,1.27632,1.2809,58710,0.0049204,0.0009768,-0.0121086,-0.7389118,0.2627334,-1.0960088,0.1220682,-1.6249836,0.679821,2,0.00638897,15.91236494
-1,2012.11.07,1.28091,1.28757,1.27358,1.27705,75756,0.0109848,-0.0030135,-0.0144774,1.7502246,-0.6298126,-1.2389824,0.0861898,-1.874304,2.4607486,3,0.00529429,16.45366955
-1,2012.11.08,1.27705,1.27754,1.27171,1.27435,63599,0.0045844,-0.0021142,-0.0156875,-0.8306476,-0.3543643,-1.2629909,0.0626632,-1.8543512,0.9775235,4,0.00417167,17.48529833
-1,2012.11.09,1.27438,1.27895,1.26895,1.27106,63401,0.0078805,-0.0026052,-0.0085181,0.5236044,-0.4223783,-0.5517425,0.0470038,-1.8469264,0.882759,5,0.0029959,18.86577143
-1,2012.11.12,1.27154,1.27385,1.2697,1.27069,47907,0.0032685,-0.0006685,-0.0070019,-1.3048812,0.039291,-0.3790239,0.0387614,-1.6404093,-0.7917333,1,0.00194191,20.1147709
1,2012.11.13,1.27069,1.27261,1.26612,1.27017,61567,0.0051259,-0.0004092,-0.0083847,-0.4803522,0.3454682,-0.4347342,0.0848701,-1.5118284,0.677106,2,0.00098931,22.12689625
1,2012.11.14,1.27018,1.27758,1.27015,1.27324,64072,0.0058497,0.0024091,-0.0029834,-0.176922,1.2460989,0.3364801,0.1525278,-1.1787688,0.9166577,3,0.00032953,21.87137279
-1,2012.11.15,1.27326,1.2801,1.27169,1.27801,59959,0.0066132,0.0037306,0.0028484,0.1704599,1.4832253,1.3081065,0.2822887,-0.7159298,0.4833751,4,0.00002199,20.83266124
1,2012.11.16,1.27801,1.27837,1.26905,1.27418,58031,0.0073441,-0.0029968,0.0020762,0.4707472,-0.6265742,1.2635017,0.191358,-0.9490225,0.2628929,5,-0.00045999,20.47837685
1,2012.11.19,1.27411,1.28188,1.27396,1.27808,56293,0.0062168,0.0031159,0.0058157,-0.1113349,1.2950335,1.9940703,0.2891683,-0.5338763,0.0707047,1,-0.00065877,18.9681152
1,2012.11.20,1.27806,1.28276,1.27646,1.28134,58819,0.0049355,0.0025664,0.0087862,-0.671364,1.0345153,2.0586645,0.4213732,-0.1428294,0.3322547,2,-0.00064647,17.24471238
1,2012.11.21,1.28134,1.28324,1.27359,1.28268,60952,0.007577,0.0010458,0.0073983,0.6661737,0.4939315,1.6227867,0.4584718,0.0737179,0.5384376,3,-0.00055829,16.41951711
1,2012.11.22,1.28269,1.28983,1.28269,1.288,52556,0.0055664,0.0041397,0.0078168,-0.3333443,1.3456661,1.4836343,0.6099805,0.7189649,-0.3327971,4,-0.00018152,16.21348985
1,2012.11.23,1.28799,1.29896,1.28677,1.29729,51348,0.0094733,0.0072206,0.0181931,1.5105313,1.9514073,2.2733172,0.8689713,1.7052016,-0.4614642,5,0.00066713,17.32455804
-1,2012.11.26,1.29731,1.30053,1.29435,1.29934,53834,0.0047746,0.0015648,0.0166502,-0.8297897,0.32923,1.8184845,0.9261221,1.7566506,-0.3673605,1,0.0015172,18.71594195
1,2012.11.27,1.29931,1.30077,1.2915,1.29369,61254,0.0071777,-0.0043254,0.0096383,0.3851421,-1.1990984,1.0030146,0.7686089,1.2145161,0.5157362,2,0.00193396,19.09605858
1,2012.11.28,1.29369,1.29606,1.28796,1.29496,59525,0.006289,0.0009817,0.0095658,-0.0764981,0.273605,0.9204648,0.8323232,1.3621494,0.180843,3,0.00236016,18.28300052
1,2012.11.29,1.29499,1.30125,1.29385,1.29765,53842,0.0057194,0.0020541,0.0075001,-0.4052498,0.5308002,0.6730232,0.8975235,1.5931804,-0.7898332,4,0.00287254,18.81974697
1,2012.11.30,1.29763,1.30267,1.29679,1.29848,58301,0.0045343,0.000655,0.0009019,-0.9414404,0.0099263,-0.0086391,0.8853625,1.4983362,-0.0744293,5,0.00335371,19.69512172
1,2012.12.03,1.29934,1.30751,1.29882,1.30587,53932,0.0066907,0.0050256,0.0050488,0.2292925,1.354358,0.34286,0.9603769,1.878709,-0.798466,1,0.00417346,21.28632838
-1,2012.12.04,1.30584,1.31073,1.30453,1.30935,55870,0.0047527,0.0026879,0.0121049,-0.8352256,0.5411449,0.9618981,0.9690652,1.8561762,-0.4464037,2,0.00506543,23.39821034
-1,2012.12.05,1.30934,1.31253,1.30596,1.30701,54075,0.0050308,-0.0017795,0.0092819,-0.6471146,-0.9828132,0.59542,0.8810601,1.4765566,-0.7559611,3,0.00569078,25.63622406
-1,2012.12.06,1.30702,1.30857,1.295,1.29571,57791,0.0104788,-0.0086533,-0.0014796,2.4390012,-2.6151129,-0.8217797,0.6375781,0.5612223,0.1474357,4,0.00558009,25.34857139
1,2012.12.07,1.29573,1.29718,1.28769,1.29261,53249,0.0073698,-0.0024079,-0.0051796,0.6625171,-0.890295,-1.3809017,0.5707822,0.2552183,-0.841102,5,0.00528935,23.35551606
1,2012.12.10,1.28992,1.29458,1.28855,1.294,49425,0.0046797,0.003163,-0.009067,-1.0170807,0.6003538,-1.8499749,0.6007326,0.2912026,-1.8778851,1,0.00509474,21.55227551
1,2012.12.11,1.294,1.3014,1.29283,1.30078,51764,0.0066289,0.0052396,-0.0065376,0.1543182,1.065305,-1.5589864,0.7297608,0.795243,-1.1580266,2,0.00528637,21.35657517
1,2012.12.12,1.3008,1.3096,1.29951,1.30698,52652,0.0077645,0.0047509,-0.0000306,0.8006407,0.8851504,-0.7069665,0.8723551,1.2643787,-0.8692984,3,0.00578054,22.33821165
1,2012.12.13,1.307,1.30998,1.30405,1.30745,51960,0.0045474,0.0003443,0.0090451,-1.1026553,-0.232571,0.5065273,0.8831647,1.1995633,-0.9698817,4,0.00621486,23.31096489
-1,2012.12.14,1.30748,1.31727,1.30657,1.31622,52693,0.0081894,0.0066846,0.0203889,1.0433234,1.3055977,1.77796,0.9759615,1.9028732,-0.6808626,5,0.00706051,25.04232759
1,2012.12.17,1.31821,1.31863,1.31437,1.31593,47536,0.0032411,-0.0017296,0.0169474,-1.6473396,-0.8236938,1.2201731,0.9400533,1.7293497,-1.8665488,1,0.007753,26.96668159
-1,2012.12.18,1.31594,1.32376,1.31558,1.32235,46294,0.0062178,0.004871,0.0165667,-0.064754,0.8356484,1.091026,0.9718956,2.10806,-1.8865639,2,0.00868568,29.34590929
1,2012.12.19,1.32237,1.33076,1.31889,1.31986,56575,0.009,-0.0018981,0.0098393,1.3723011,-0.8282807,0.2893151,0.7732473,1.7052367,0.7575483,3,0.0093245,32.01493361
-1,2012.12.20,1.31988,1.32942,1.31988,1.32454,54315,0.0072279,0.0035306,0.013048,0.3912478,0.5331648,0.6263137,0.8586042,1.9147407,0.1340021,4,0.01010717,34.42976514
1,2012.12.21,1.32461,1.32464,1.3157,1.31867,61536,0.0067949,-0.0044843,0.000349,0.2503454,-1.338737,-0.7564553,0.7192942,1.2033074,1.7680664,5,0.01042094,35.13797988
1,2012.12.24,1.3179,1.32326,1.31706,1.3187,32298,0.0047075,0.000607,0.0020974,-0.9352786,-0.0401741,-0.47865,0.7199907,1.0890471,-3.273428,1,0.01065645,35.7787456
1,2012.12.26,1.31867,1.32534,1.31826,1.32203,27835,0.0053707,0.002548,-0.0002571,-0.5062046,0.3802546,-0.7008424,0.7973067,1.2659023,-2.8658536,3,0.01100793,36.74774706
-1,2012.12.27,1.32204,1.32833,1.32014,1.32342,48243,0.0062039,0.0010438,0.0026821,-0.0304522,-0.0181874,-0.302889,0.8295798,1.2624789,-0.3417212,4,0.01135022,38.0777448
-1,2012.12.28,1.32344,1.32562,1.31654,1.32146,45173,0.0068969,-0.0014961,-0.0023781,0.3296423,-0.6365338,-0.845186,0.7840724,0.9785802,-0.6615218,5,0.01149558,37.90891226
1,2012.12.31,1.32157,1.32338,1.31716,1.31964,36556,0.0047223,-0.0014604,0.0013203,-0.9155126,-0.5936964,-0.4045682,0.7418156,0.7259447,-1.517135,1,0.01147704,37.75615901
-1,2013.01.01,1.32036,1.32192,1.31977,1.32053,1377,0.0016291,0.0001288,0.0014105,-2.1801852,-0.1221994,-0.370492,0.7624797,0.737384,-3.333383,2,0.01146791,37.61795369
-1,2013.01.02,1.32049,1.32992,1.31567,1.31888,83431,0.010831,-0.0012192,-0.0023902,1.9615208,-0.43283,-0.7442707,0.72417,0.5304011,2.2244002,3,0.01132472,38.43029414
1,2013.01.03,1.31889,1.31889,1.30246,1.30366,50519,0.0126146,-0.0115476,-0.0149459,2.2210512,-2.5096472,-1.9099606,0.3707917,-0.8989125,0.1558414,4,0.01030528,36.42981551
1,2013.01.04,1.30364,1.30884,1.29975,1.30677,49254,0.0069937,0.002401,-0.0111988,0.1655131,0.472815,-1.3776246,0.4429998,-0.7034074,0.1037683,5,0.00955484,33.78624888
-1,2013.01.07,1.30779,1.31276,1.30165,1.31252,48815,0.0085353,0.0036168,-0.0059378,0.751358,0.6948536,-0.8254105,0.5678749,-0.2568939,0.0901505,1,0.00918895,32.16718374
-1,2013.01.08,1.31253,1.31388,1.30569,1.30802,50086,0.0062725,-0.0034361,-0.0094435,-0.1800275,-0.9237019,-1.183007,0.4004746,-1.0208167,0.1696702,2,0.00858446,30.99287117
1,2013.01.09,1.30804,1.30953,1.30364,1.3054,48758,0.0045181,-0.0020183,-0.0102283,-0.8280827,-0.5132504,-1.2191937,0.18848,-1.5032909,0.09417,3,0.00788015,28.86339182
1,2013.01.10,1.30538,1.32789,1.30383,1.32668,53915,0.0184533,0.0163171,0.0176736,3.086829,2.9200285,1.4233917,0.8684295,1.4507673,0.4214259,4,0.00843064,28.54396451
1,2013.01.11,1.32669,1.33644,1.32481,1.33416,54809,0.0087786,0.0056306,0.0201638,0.3912343,0.8620534,1.516941,0.9378577,2.1298338,0.4680089,5,0.00929672,29.4209437
-1,2013.01.14,1.33621,1.34031,1.33357,1.33765,50048,0.0050541,0.0010777,0.0191386,-0.5878005,0.0853823,1.4431417,0.9344181,2.1234553,0.1719718,1,0.01021039,30.95099188
-1,2013.01.15,1.33762,1.3393,1.32664,1.32972,57596,0.0095429,-0.005906,0.0165744,0.5675851,-1.1517433,1.2149877,0.7389053,1.1044443,0.6175227,2,0.01052223,30.7313099
1,2013.01.16,1.32972,1.33242,1.32564,1.32901,53389,0.0051145,-0.0005339,0.018102,-0.6529778,-0.1259821,1.33434,0.7214004,0.9654657,0.3269578,3,0.01071424,30.12423835
-1,2013.01.17,1.32905,1.33871,1.32696,1.33743,54847,0.0088548,0.0063053,0.0080953,0.3893029,1.0386232,0.4431822,0.9289941,1.6413885,0.425939,4,0.01131284,30.42452235
1,2013.01.18,1.33741,1.33979,1.32798,1.33195,53787,0.0088932,-0.0040825,-0.0031881,0.3753811,-0.7625926,-0.5113362,0.7938856,1.0309008,0.360538,5,0.01148393,30.83461302
1,2013.01.21,1.33107,1.33315,1.32991,1.33153,37620,0.0024363,0.0003456,-0.0045529,-1.2915998,-0.0128765,-0.6083789,0.7835306,0.9080723,-0.5971579,1,0.01156624,31.20564744
-1,2013.01.22,1.33149,1.33711,1.32667,1.33213,55080,0.0078693,0.0004807,0.0018124,0.1044979,0.012956,-0.0282103,0.7983235,0.8839095,0.4597842,2,0.01162821,32.1591855
1,2013.01.23,1.3321,1.33538,1.32642,1.33094,47766,0.006755,-0.0008708,0.0014221,-0.2141909,-0.2033543,-0.0714262,0.7689842,0.7211879,-0.0886831,3,0.01157198,32.91409947
1,2013.01.24,1.33095,1.33922,1.32859,1.3379,55147,0.008001,0.0052218,0.0003664,0.0982273,0.8574468,-0.1569014,0.9405819,1.2370161,0.3942874,4,0.0118698,34.18430023
-1,2013.01.25,1.3379,1.34785,1.335,1.34629,57450,0.0096255,0.006271,0.0114344,0.4983954,0.9544124,0.7775905,0.9675676,1.7087041,0.5076761,5,0.01255438,36.22700431
1,2013.01.28,1.34598,1.34765,1.34244,1.34447,50182,0.003881,-0.0011219,0.0097485,-1.0259482,-0.3472036,0.5829321,0.9297297,1.3893844,-0.0357799,1,0.01300063,38.07516514
1,2013.01.29,1.34446,1.34963,1.3414,1.34867,53730,0.0061354,0.0031314,0.012439,-0.5215014,0.3728962,0.7614471,0.9807538,1.5066544,0.050072,2,0.01357528,40.04715734
1,2013.01.30,1.34866,1.35857,1.34816,1.35677,57285,0.0077216,0.0060134,0.0193997,-0.023594,0.8031914,1.2313706,0.9693982,1.7904087,1.1480738,3,0.01447789,42.68999803
1,2013.01.31,1.35676,1.35931,1.35409,1.35869,53999,0.003855,0.0014225,0.0155393,-1.0506889,-0.11989,0.8279659,0.9895903,1.7309641,0.3952847,4,0.01531601,45.19883658
-1,2013.02.01,1.35864,1.37106,1.35828,1.36391,63059,0.009409,0.0038789,0.0133211,0.5708668,0.3623593,0.5525864,0.8969889,1.8487322,1.9796413,5,0.0162798,48.10500958
1,2013.02.04,1.36488,1.36532,1.34985,1.35026,57532,0.0114605,-0.0107116,0.004314,1.100479,-2.1224079,-0.3829729,0.6914862,0.8837564,0.8200523,1,0.0162921,48.66220348
-1,2013.02.05,1.35024,1.35969,1.34578,1.35816,64106,0.010336,0.0058656,0.007044,0.7117413,0.7120771,-0.2093972,0.8086621,1.330862,1.795214,2,0.01668452,48.16259295
-1,2013.02.06,1.35815,1.35953,1.34939,1.35175,58827,0.0075145,-0.0047123,-0.0036926,-0.1371164,-1.1083568,-1.5461197,0.712777,0.8461846,0.7735328,3,0.01660423,47.71056436
-1,2013.02.07,1.35174,1.35765,1.33705,1.33943,63280,0.0154071,-0.0091068,-0.0141391,2.5447956,-1.8461043,-2.2663453,0.3161081,-0.2803941,1.4041744,4,0.01578222,45.30493895
